Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Demand Forecast,Holiday/Promotion
2022-02-24,S001,P0002,Clothing,South,95,82,99.45,1
2022-02-24,S001,P0003,Groceries,North,77,12,9.11,0
2022-02-24,S001,P0004,Groceries,South,242,210,214.02,0
2022-02-24,S001,P0005,Electronics,South,266,237,243.55,0
2022-02-24,S001,P0006,Toys,South,148,129,127.06,0
2022-02-24,S001,P0007,Furniture,East,235,12,2.17,1
2022-02-24,S001,P0008,Clothing,South,146,134,124.09,1
2022-02-24,S001,P0009,Clothing,East,116,55,56.57,0
2022-02-24,S001,P0010,Toys,North,328,200,219.69,0
2022-02-24,S001,P0011,Toys,South,299,111,101.92,0
2022-02-24,S001,P0012,Furniture,South,475,147,140.06,1
2022-02-24,S001,P0013,Groceries,South,199,162,160.3,1
2022-02-24,S001,P0014,Electronics,West,381,361,366.32,1
2022-02-24,S001,P0015,Electronics,North,489,413,414.79,0
2022-02-24,S001,P0016,Furniture,North,365,159,165.59,0
2022-02-24,S001,P0017,Clothing,South,491,440,439.89,0
2022-02-24,S001,P0018,Clothing,North,342,222,217.77,1
2022-02-24,S001,P0019,Toys,East,133,104,95.96,0
2022-02-24,S001,P0020,Electronics,North,404,291,286.74,1
2022-02-24,S002,P0001,Clothing,South,109,65,84.1,0
2022-02-24,S002,P0002,Electronics,North,343,305,316.58,0
2022-02-24,S002,P0003,Toys,West,494,7,15.51,0
2022-02-24,S002,P0004,Toys,East,113,71,64.49,1
2022-02-24,S002,P0005,Toys,South,136,99,115.7,1
2022-02-24,S002,P0006,Electronics,South,231,103,101.46,1
2022-02-24,S002,P0007,Clothing,North,276,264,282.32,0
2022-02-24,S002,P0008,Clothing,North,86,45,62.72,1
2022-02-24,S002,P0009,Furniture,East,113,113,132.09,0
2022-02-24,S002,P0010,Electronics,South,457,131,138.79,0
2022-02-24,S002,P0011,Groceries,East,448,314,329.64,1
2022-02-24,S002,P0012,Groceries,North,160,91,109.09,1
2022-02-24,S002,P0013,Groceries,West,391,24,33.16,1
2022-02-24,S002,P0014,Groceries,West,369,322,325.61,0
2022-02-24,S002,P0015,Clothing,East,280,236,251.12,0
2022-02-24,S002,P0016,Clothing,West,337,67,86.27,0
2022-02-24,S002,P0017,Clothing,East,471,51,63.99,1
2022-02-24,S002,P0018,Toys,East,327,78,85.84,0
2022-02-24,S002,P0019,Clothing,East,212,57,65.32,0
2022-02-24,S002,P0020,Toys,East,338,326,318.99,1
2022-02-24,S003,P0001,Toys,South,455,42,43.19,1
2022-02-24,S003,P0002,Toys,East,377,213,207.82,1
2022-02-24,S003,P0003,Furniture,East,173,41,47.4,0
2022-02-24,S003,P0004,Toys,East,232,89,107.32,1
2022-02-24,S003,P0005,Groceries,South,59,33,43.43,0
2022-02-24,S003,P0006,Clothing,North,388,211,223.46,0
2022-02-24,S003,P0007,Clothing,West,241,157,150.88,0
2022-02-24,S003,P0008,Electronics,West,62,19,29.68,0
2022-02-24,S003,P0009,Clothing,South,117,109,121.46,1
2022-02-24,S003,P0010,Clothing,East,121,86,86.39,0
2022-02-24,S003,P0011,Clothing,North,392,187,196.48,0
2022-02-24,S003,P0012,Clothing,East,125,89,81.59,0
2022-02-24,S003,P0013,Electronics,East,139,96,96.31,0
2022-02-24,S003,P0014,Furniture,East,60,58,69.04,0
2022-02-24,S003,P0015,Groceries,South,256,228,241.55,0
2022-02-24,S003,P0016,Groceries,West,492,275,288.11,1
2022-02-24,S003,P0017,Furniture,West,478,189,203.15,1
2022-02-24,S003,P0018,Toys,North,103,62,75.3,0
2022-02-24,S003,P0019,Toys,West,453,240,250.4,0
2022-02-24,S003,P0020,Clothing,East,188,105,102.32,1
2022-02-24,S004,P0001,Furniture,East,345,25,29.81,1
2022-02-24,S004,P0002,Groceries,South,228,173,180.17,1
2022-02-24,S004,P0003,Groceries,West,186,81,83.34,1
2022-02-24,S004,P0004,Groceries,West,166,47,55.63,1
2022-02-24,S004,P0005,Groceries,South,379,316,323.64,1
2022-02-24,S004,P0006,Electronics,West,500,56,73.81,0
2022-02-24,S004,P0007,Groceries,South,399,52,67.7,0
2022-02-24,S004,P0008,Clothing,West,154,58,74.65,1
2022-02-24,S004,P0009,Toys,West,86,53,46.27,0
2022-02-24,S004,P0010,Furniture,North,97,57,55.72,0
2022-02-24,S004,P0011,Electronics,North,247,154,150.64,0
2022-02-24,S004,P0012,Furniture,North,437,207,219.49,0
2022-02-24,S004,P0013,Clothing,North,341,241,235.82,1
2022-02-24,S004,P0014,Clothing,East,408,225,224.93,0
2022-02-24,S004,P0015,Electronics,South,173,56,59.76,0
2022-02-24,S004,P0016,Electronics,East,198,157,166.52,0
2022-02-24,S004,P0017,Clothing,South,338,93,103.23,1
2022-02-24,S004,P0018,Toys,North,494,284,278.27,0
2022-02-24,S004,P0019,Furniture,North,225,147,138.75,0
2022-02-24,S004,P0020,Toys,South,370,97,95.57,1
2022-02-24,S005,P0001,Furniture,North,213,155,149.69,1
2022-02-24,S005,P0002,Furniture,North,370,256,258.28,1
2022-02-24,S005,P0003,Groceries,North,174,112,102.76,1
2022-02-24,S005,P0004,Furniture,South,486,365,367.73,0
2022-02-24,S005,P0005,Groceries,East,244,227,218.53,0
2022-02-24,S005,P0006,Clothing,North,317,279,278.83,0
2022-02-24,S005,P0007,Toys,South,363,16,11.84,0
2022-02-24,S005,P0008,Toys,East,115,112,128.32,0
2022-02-24,S005,P0009,Groceries,West,127,126,134.04,1
2022-02-24,S005,P0010,Furniture,East,321,103,107.5,1
2022-02-24,S005,P0011,Furniture,North,279,21,13.41,0
2022-02-24,S005,P0012,Clothing,South,282,136,155.3,1
2022-02-24,S005,P0013,Groceries,North,70,65,68.57,0
2022-02-24,S005,P0014,Groceries,North,74,55,71.21,1
2022-02-24,S005,P0015,Toys,West,153,33,52.4,1
2022-02-24,S005,P0016,Furniture,West,243,15,26.05,0
2022-02-24,S005,P0017,Groceries,East,269,97,101.56,0
2022-02-24,S005,P0018,Clothing,South,444,68,79.71,1
2022-02-24,S005,P0019,Toys,East,347,285,287.18,0
2022-02-24,S005,P0020,Groceries,East,135,107,109.89,1
2022-02-25,S001,P0001,Clothing,North,399,214,220.68,1
2022-02-25,S001,P0002,Clothing,North,443,348,343.32,1
2022-02-25,S001,P0003,Electronics,North,198,31,25.33,0
2022-02-25,S001,P0004,Electronics,East,288,12,27.43,0
2022-02-25,S001,P0005,Clothing,West,416,34,51.32,1
2022-02-25,S001,P0006,Electronics,East,249,94,99.59,0
2022-02-25,S001,P0007,Groceries,North,222,79,80.46,0
2022-02-25,S001,P0008,Groceries,West,398,352,354.85,1
2022-02-25,S001,P0009,Toys,South,402,302,300.28,0
2022-02-25,S001,P0010,Toys,South,425,422,432.22,1
2022-02-25,S001,P0011,Clothing,West,324,244,238.56,0
2022-02-25,S001,P0012,Furniture,East,351,165,182.48,1
2022-02-25,S001,P0013,Clothing,North,133,90,85.5,0
2022-02-25,S001,P0014,Furniture,West,433,371,387.08,0
2022-02-25,S001,P0015,Clothing,East,110,17,7.52,1
2022-02-25,S001,P0016,Clothing,North,178,19,34.52,1
2022-02-25,S001,P0017,Furniture,East,121,108,117.86,0
2022-02-25,S001,P0018,Electronics,South,388,229,233.95,0
2022-02-25,S001,P0019,Toys,South,310,39,32.56,1
2022-02-25,S001,P0020,Electronics,South,469,181,184.87,0
2022-02-25,S002,P0001,Furniture,South,230,112,102.93,1
2022-02-25,S002,P0002,Clothing,North,352,329,341.01,1
2022-02-25,S002,P0003,Toys,West,170,17,36.49,1
2022-02-25,S002,P0004,Furniture,East,380,213,203.44,0
2022-02-25,S002,P0005,Groceries,West,87,22,30.53,1
2022-02-25,S002,P0006,Groceries,West,324,238,251.42,0
2022-02-25,S002,P0007,Electronics,West,489,275,277.94,0
2022-02-25,S002,P0008,Furniture,North,213,10,20.69,1
2022-02-25,S002,P0009,Groceries,West,195,2,6.47,0
2022-02-25,S002,P0010,Electronics,West,239,70,66.63,0
2022-02-25,S002,P0011,Electronics,North,74,33,27.44,0
2022-02-25,S002,P0012,Clothing,West,237,170,176.85,1
2022-02-25,S002,P0013,Clothing,East,246,174,182.48,1
2022-02-25,S002,P0014,Clothing,East,140,83,88.23,0
2022-02-25,S002,P0015,Furniture,East,489,157,163.98,0
2022-02-25,S002,P0016,Groceries,South,478,64,79.37,1
2022-02-25,S002,P0017,Clothing,West,211,17,14.6,1
2022-02-25,S002,P0018,Groceries,East,446,256,273.35,0
2022-02-25,S002,P0019,Furniture,North,216,86,86.32,1
2022-02-25,S002,P0020,Toys,West,126,45,57.73,0
2022-02-25,S003,P0001,Furniture,South,469,119,123.37,0
2022-02-25,S003,P0002,Electronics,North,286,38,45.8,1
2022-02-25,S003,P0003,Clothing,North,366,211,209.9,0
2022-02-25,S003,P0004,Groceries,West,427,118,136.33,1
2022-02-25,S003,P0005,Electronics,North,186,175,169.12,0
2022-02-25,S003,P0006,Toys,East,57,29,38.58,0
2022-02-25,S003,P0007,Clothing,East,476,471,461.08,0
2022-02-25,S003,P0008,Furniture,West,326,77,88.24,1
2022-02-25,S003,P0009,Groceries,North,209,155,165.24,1
2022-02-25,S003,P0010,Groceries,North,436,296,303.04,1
2022-02-25,S003,P0011,Clothing,West,128,107,97.58,1
2022-02-25,S003,P0012,Clothing,East,480,25,18.37,0
2022-02-25,S003,P0013,Groceries,South,259,77,77.69,0
2022-02-25,S003,P0014,Groceries,South,325,168,169.59,1
2022-02-25,S003,P0015,Furniture,East,305,266,267.78,1
2022-02-25,S003,P0016,Furniture,South,209,72,87.3,0
2022-02-25,S003,P0017,Groceries,North,187,101,92.22,0
2022-02-25,S003,P0018,Groceries,East,314,156,171.89,1
2022-02-25,S003,P0019,Clothing,West,388,53,52.34,0
2022-02-25,S003,P0020,Furniture,South,187,51,68.43,0
2022-02-25,S004,P0001,Toys,East,415,129,139.25,1
2022-02-25,S004,P0002,Groceries,North,176,167,162.68,0
2022-02-25,S004,P0003,Clothing,South,313,193,187.75,1
2022-02-25,S004,P0004,Toys,East,371,2,19.51,1
2022-02-25,S004,P0005,Furniture,South,151,111,115.68,0
2022-02-25,S004,P0006,Toys,West,418,98,114.02,1
2022-02-25,S004,P0007,Clothing,North,169,78,74.16,0
2022-02-25,S004,P0008,Clothing,West,149,57,76.79,0
2022-02-25,S004,P0009,Electronics,East,225,17,9.7,0
2022-02-25,S004,P0010,Electronics,North,243,229,247.42,1
2022-02-25,S004,P0011,Toys,West,450,1,20.96,0
2022-02-25,S004,P0012,Furniture,East,272,180,198.91,0
2022-02-25,S004,P0013,Clothing,East,100,70,85.01,1
2022-02-25,S004,P0014,Furniture,West,114,38,55.26,1
2022-02-25,S004,P0015,Clothing,West,216,80,74.01,1
2022-02-25,S004,P0016,Furniture,West,78,67,73.88,0
2022-02-25,S004,P0017,Electronics,East,306,113,113.88,1
2022-02-25,S004,P0018,Furniture,North,316,54,67.11,1
2022-02-25,S004,P0019,Toys,East,317,269,266.63,1
2022-02-25,S004,P0020,Groceries,North,416,16,34.13,0
2022-02-25,S005,P0001,Furniture,South,405,217,216.61,1
2022-02-25,S005,P0002,Groceries,West,326,192,206.04,1
2022-02-25,S005,P0003,Toys,West,390,318,328.62,1
2022-02-25,S005,P0004,Furniture,North,156,74,79.17,1
2022-02-25,S005,P0005,Furniture,East,206,15,25.71,1
2022-02-25,S005,P0006,Toys,East,52,41,34.75,0
2022-02-25,S005,P0007,Furniture,North,408,377,382.73,1
2022-02-25,S005,P0008,Groceries,North,478,150,163.31,0
2022-02-25,S005,P0009,Groceries,West,67,43,43.48,1
2022-02-25,S005,P0010,Groceries,North,58,48,44.47,1
2022-02-25,S005,P0011,Electronics,North,69,28,45.73,0
2022-02-25,S005,P0012,Electronics,West,283,187,206.68,1
2022-02-25,S005,P0013,Toys,East,57,22,28.02,0
2022-02-25,S005,P0014,Toys,North,76,50,41.35,1
2022-02-25,S005,P0015,Electronics,East,288,124,138.04,1
2022-02-25,S005,P0016,Clothing,West,112,100,106.5,1
2022-02-25,S005,P0017,Electronics,South,193,189,206.24,0
2022-02-25,S005,P0018,Clothing,East,331,267,281.4,1
2022-02-25,S005,P0019,Groceries,North,302,194,190.34,1
2022-02-25,S005,P0020,Clothing,North,54,47,50.57,0
2022-02-26,S001,P0001,Groceries,North,167,106,113.33,0
2022-02-26,S001,P0002,Groceries,South,280,160,163.62,1
2022-02-26,S001,P0003,Electronics,West,342,94,84.13,0
2022-02-26,S001,P0004,Toys,North,305,100,107.71,1
2022-02-26,S001,P0005,Furniture,North,177,100,95.93,1
2022-02-26,S001,P0006,Groceries,South,338,219,233.69,0
2022-02-26,S001,P0007,Toys,North,273,30,42.79,0
2022-02-26,S001,P0008,Groceries,West,460,279,280.35,1
2022-02-26,S001,P0009,Groceries,East,262,16,16.37,0
2022-02-26,S001,P0010,Electronics,North,310,71,85.03,0
2022-02-26,S001,P0011,Electronics,North,223,187,194.96,1
2022-02-26,S001,P0012,Clothing,East,318,37,53.69,0
2022-02-26,S001,P0013,Clothing,North,145,15,7.01,0
2022-02-26,S001,P0014,Furniture,North,254,168,174.13,0
2022-02-26,S001,P0015,Clothing,North,117,72,73.65,0
2022-02-26,S001,P0016,Clothing,South,206,146,155.9,1
2022-02-26,S001,P0017,Furniture,North,435,390,408.08,0
2022-02-26,S001,P0018,Toys,North,480,449,458.62,0
2022-02-26,S001,P0019,Clothing,East,148,9,15.82,1
2022-02-26,S001,P0020,Furniture,West,472,428,424.47,0
2022-02-26,S002,P0001,Electronics,East,102,48,63.52,0
2022-02-26,S002,P0002,Groceries,West,100,84,83.33,0
2022-02-26,S002,P0003,Furniture,West,348,130,132.99,1
2022-02-26,S002,P0004,Toys,West,441,212,222.63,1
2022-02-26,S002,P0005,Toys,West,59,37,44.73,0
2022-02-26,S002,P0006,Clothing,East,413,52,52.24,0
2022-02-26,S002,P0007,Clothing,East,447,90,81.17,0
2022-02-26,S002,P0008,Toys,North,328,106,118.19,1
2022-02-26,S002,P0009,Toys,South,312,237,242.69,0
2022-02-26,S002,P0010,Toys,West,259,67,58.97,1
2022-02-26,S002,P0011,Furniture,West,227,30,45.57,0
2022-02-26,S002,P0012,Clothing,West,227,61,63.33,1
2022-02-26,S002,P0013,Toys,East,104,81,100.89,0
2022-02-26,S002,P0014,Clothing,East,381,323,315.42,0
2022-02-26,S002,P0015,Groceries,East,298,73,64.32,1
2022-02-26,S002,P0016,Electronics,West,348,219,222.7,1
2022-02-26,S002,P0017,Electronics,North,193,32,42.6,0
2022-02-26,S002,P0018,Clothing,East,445,51,42.11,1
2022-02-26,S002,P0019,Toys,West,169,42,33.0,1
2022-02-26,S002,P0020,Groceries,North,139,138,139.62,1
2022-02-26,S003,P0001,Electronics,North,251,50,52.51,1
2022-02-26,S003,P0002,Clothing,West,232,227,239.15,1
2022-02-26,S003,P0003,Groceries,South,439,124,142.02,1
2022-02-26,S003,P0004,Furniture,North,307,213,232.31,0
2022-02-26,S003,P0005,Furniture,West,347,146,143.56,1
2022-02-26,S003,P0006,Toys,East,83,26,32.57,0
2022-02-26,S003,P0007,Clothing,East,436,125,116.46,1
2022-02-26,S003,P0008,Toys,West,446,435,451.63,0
2022-02-26,S003,P0009,Toys,West,369,345,348.98,1
2022-02-26,S003,P0010,Electronics,West,426,106,116.54,0
2022-02-26,S003,P0011,Furniture,West,161,84,92.54,1
2022-02-26,S003,P0012,Clothing,South,213,115,117.83,0
2022-02-26,S003,P0013,Clothing,South,367,313,327.01,1
2022-02-26,S003,P0014,Furniture,South,302,284,291.45,0
2022-02-26,S003,P0015,Electronics,East,405,225,215.75,1
2022-02-26,S003,P0016,Clothing,North,189,91,104.82,1
2022-02-26,S003,P0017,Furniture,South,320,70,89.84,1
2022-02-26,S003,P0018,Toys,South,386,72,76.15,1
2022-02-26,S003,P0019,Electronics,South,167,1,18.76,1
2022-02-26,S003,P0020,Toys,North,63,37,52.48,1
2022-02-26,S004,P0001,Groceries,South,451,67,63.24,0
2022-02-26,S004,P0002,Clothing,South,407,267,260.11,1
2022-02-26,S004,P0003,Electronics,North,255,225,222.69,1
2022-02-26,S004,P0004,Furniture,North,125,95,95.1,0
2022-02-26,S004,P0005,Furniture,South,143,40,35.76,1
2022-02-26,S004,P0006,Clothing,South,411,404,412.96,0
2022-02-26,S004,P0007,Electronics,South,497,468,460.34,0
2022-02-26,S004,P0008,Furniture,North,177,83,82.81,0
2022-02-26,S004,P0009,Groceries,South,431,290,290.81,1
2022-02-26,S004,P0010,Furniture,South,494,484,500.53,0
2022-02-26,S004,P0011,Electronics,West,272,205,218.89,1
2022-02-26,S004,P0012,Groceries,East,309,309,325.47,0
2022-02-26,S004,P0013,Groceries,West,432,47,58.38,0
2022-02-26,S004,P0014,Groceries,West,243,100,106.72,0
2022-02-26,S004,P0015,Toys,West,366,136,146.91,1
2022-02-26,S004,P0016,Toys,West,218,26,44.97,1
2022-02-26,S004,P0017,Furniture,South,465,177,192.37,0
2022-02-26,S004,P0018,Clothing,East,347,142,145.96,1
2022-02-26,S004,P0019,Clothing,West,484,434,452.12,1
2022-02-26,S004,P0020,Electronics,South,80,65,63.24,0
2022-02-26,S005,P0001,Groceries,North,305,132,125.88,1
2022-02-26,S005,P0002,Clothing,East,438,430,429.81,0
2022-02-26,S005,P0003,Groceries,South,292,211,221.89,1
2022-02-26,S005,P0004,Furniture,North,74,5,22.8,0
2022-02-26,S005,P0005,Clothing,East,409,155,171.31,1
2022-02-26,S005,P0006,Groceries,North,438,46,45.14,0
2022-02-26,S005,P0007,Toys,West,344,124,135.98,1
2022-02-26,S005,P0008,Clothing,East,275,141,136.27,1
2022-02-26,S005,P0009,Clothing,South,410,379,396.28,0
2022-02-26,S005,P0010,Groceries,North,488,11,28.66,0
2022-02-26,S005,P0011,Clothing,West,66,37,29.3,0
2022-02-26,S005,P0012,Clothing,East,103,95,109.16,0
2022-02-26,S005,P0013,Furniture,East,85,54,48.81,0
2022-02-26,S005,P0014,Clothing,South,407,6,-1.98,1
2022-02-26,S005,P0015,Groceries,East,223,164,165.61,1
2022-02-26,S005,P0016,Furniture,South,81,28,23.84,0
2022-02-26,S005,P0017,Electronics,North,185,122,131.84,0
2022-02-26,S005,P0018,Furniture,North,376,359,374.32,0
2022-02-26,S005,P0019,Furniture,West,120,8,10.0,0
2022-02-26,S005,P0020,Groceries,West,396,200,211.7,1
2022-02-27,S001,P0001,Clothing,North,129,68,81.82,1
2022-02-27,S001,P0002,Groceries,North,173,69,65.91,1
2022-02-27,S001,P0003,Furniture,North,340,34,49.76,1
2022-02-27,S001,P0004,Electronics,West,333,62,77.21,1
2022-02-27,S001,P0005,Clothing,East,444,282,281.09,1
2022-02-27,S001,P0006,Electronics,East,82,61,68.16,1
2022-02-27,S001,P0007,Groceries,East,201,19,19.06,0
2022-02-27,S001,P0008,Furniture,South,73,55,54.67,1
2022-02-27,S001,P0009,Groceries,South,462,28,32.33,0
2022-02-27,S001,P0010,Groceries,South,227,144,134.81,0
2022-02-27,S001,P0011,Furniture,North,161,25,16.79,0
2022-02-27,S001,P0012,Furniture,East,203,111,114.12,1
2022-02-27,S001,P0013,Clothing,East,183,162,169.03,1
2022-02-27,S001,P0014,Electronics,South,220,215,206.51,1
2022-02-27,S001,P0015,Electronics,East,455,319,314.28,0
2022-02-27,S001,P0016,Electronics,East,407,335,352.39,0
2022-02-27,S001,P0017,Electronics,South,444,236,242.34,1
2022-02-27,S001,P0018,Toys,East,404,239,249.45,0
2022-02-27,S001,P0019,Furniture,East,293,136,128.49,1
2022-02-27,S001,P0020,Clothing,South,58,52,58.12,1
2022-02-27,S002,P0001,Clothing,West,93,51,66.56,0
2022-02-27,S002,P0002,Electronics,North,51,28,19.82,1
2022-02-27,S002,P0003,Clothing,South,343,255,263.25,1
2022-02-27,S002,P0004,Furniture,East,494,280,291.88,0
2022-02-27,S002,P0005,Toys,North,371,105,118.14,0
2022-02-27,S002,P0006,Electronics,South,215,143,149.76,0
2022-02-27,S002,P0007,Toys,South,113,70,68.04,1
2022-02-27,S002,P0008,Electronics,North,239,39,34.49,0
2022-02-27,S002,P0009,Clothing,North,274,104,115.19,1
2022-02-27,S002,P0010,Toys,South,126,86,97.92,1
2022-02-27,S002,P0011,Furniture,South,324,211,227.23,0
2022-02-27,S002,P0012,Furniture,West,365,139,153.6,0
2022-02-27,S002,P0013,Furniture,South,406,208,209.77,0
2022-02-27,S002,P0014,Electronics,West,386,318,315.03,0
2022-02-27,S002,P0015,Toys,East,474,98,91.91,1
2022-02-27,S002,P0016,Electronics,South,317,63,76.19,0
2022-02-27,S002,P0017,Toys,North,246,141,152.7,1
2022-02-27,S002,P0018,Groceries,West,464,402,418.19,0
2022-02-27,S002,P0019,Electronics,West,310,184,183.86,0
2022-02-27,S002,P0020,Electronics,West,392,86,103.77,0
2022-02-27,S003,P0001,Furniture,West,193,136,147.23,0
2022-02-27,S003,P0002,Furniture,South,72,27,24.07,0
2022-02-27,S003,P0003,Toys,West,341,81,95.53,1
2022-02-27,S003,P0004,Groceries,South,87,21,25.25,0
2022-02-27,S003,P0005,Electronics,North,372,183,201.28,0
2022-02-27,S003,P0006,Groceries,East,87,39,47.05,1
2022-02-27,S003,P0007,Clothing,North,276,147,151.66,0
2022-02-27,S003,P0008,Electronics,North,343,54,49.6,1
2022-02-27,S003,P0009,Electronics,North,456,82,97.79,0
2022-02-27,S003,P0010,Furniture,West,143,138,157.76,1
2022-02-27,S003,P0011,Groceries,South,389,180,183.77,0
2022-02-27,S003,P0012,Toys,North,370,213,231.67,0
2022-02-27,S003,P0013,Electronics,North,380,300,318.8,0
2022-02-27,S003,P0014,Toys,West,176,45,51.73,0
2022-02-27,S003,P0015,Toys,West,115,78,94.2,1
2022-02-27,S003,P0016,Clothing,East,66,49,44.31,1
2022-02-27,S003,P0017,Clothing,West,486,162,169.94,1
2022-02-27,S003,P0018,Electronics,South,354,33,47.73,1
2022-02-27,S003,P0019,Furniture,North,370,365,375.26,0
2022-02-27,S003,P0020,Electronics,East,458,245,239.89,1
2022-02-27,S004,P0001,Toys,East,372,155,148.58,1
2022-02-27,S004,P0002,Electronics,South,103,17,25.24,0
2022-02-27,S004,P0003,Furniture,South,346,144,152.53,1
2022-02-27,S004,P0004,Toys,North,479,194,193.48,0
2022-02-27,S004,P0005,Clothing,North,469,20,13.26,0
2022-02-27,S004,P0006,Furniture,West,153,114,106.9,0
2022-02-27,S004,P0007,Groceries,South,107,37,34.55,0
2022-02-27,S004,P0008,Clothing,South,120,21,30.76,0
2022-02-27,S004,P0009,Clothing,West,317,120,132.71,0
2022-02-27,S004,P0010,Electronics,South,331,261,266.4,0
2022-02-27,S004,P0011,Toys,North,333,233,247.17,0
2022-02-27,S004,P0012,Groceries,South,261,70,88.95,1
2022-02-27,S004,P0013,Toys,South,220,188,202.96,1
2022-02-27,S004,P0014,Clothing,East,374,365,355.33,1
2022-02-27,S004,P0015,Groceries,North,265,243,262.28,0
2022-02-27,S004,P0016,Electronics,South,145,96,106.6,0
2022-02-27,S004,P0017,Electronics,West,133,127,138.32,0
2022-02-27,S004,P0018,Clothing,South,322,299,293.84,0
2022-02-27,S004,P0019,Clothing,South,468,440,437.52,0
2022-02-27,S004,P0020,Toys,South,199,153,149.18,0
2022-02-27,S005,P0001,Groceries,East,315,158,158.28,0
2022-02-27,S005,P0002,Groceries,East,324,162,171.48,0
2022-02-27,S005,P0003,Furniture,East,132,74,79.9,0
2022-02-27,S005,P0004,Electronics,South,415,387,387.84,0
2022-02-27,S005,P0005,Toys,East,370,118,123.06,1
2022-02-27,S005,P0006,Furniture,West,286,239,248.8,1
2022-02-27,S005,P0007,Clothing,South,319,63,68.5,0
2022-02-27,S005,P0008,Electronics,South,86,86,105.0,1
2022-02-27,S005,P0009,Groceries,North,417,396,398.58,1
2022-02-27,S005,P0010,Furniture,South,132,117,125.1,1
2022-02-27,S005,P0011,Electronics,South,89,62,57.91,1
2022-02-27,S005,P0012,Electronics,South,363,298,312.69,0
2022-02-27,S005,P0013,Clothing,East,447,213,221.55,0
2022-02-27,S005,P0014,Electronics,West,303,237,254.14,1
2022-02-27,S005,P0015,Toys,North,487,343,357.02,1
2022-02-27,S005,P0016,Groceries,South,312,176,182.59,1
2022-02-27,S005,P0017,Furniture,North,54,52,67.09,1
2022-02-27,S005,P0018,Electronics,West,491,4,21.07,0
2022-02-27,S005,P0019,Groceries,West,346,149,153.49,0
2022-02-27,S005,P0020,Toys,East,383,362,376.18,1
2022-02-28,S001,P0001,Furniture,South,361,344,338.3,1
2022-02-28,S001,P0002,Clothing,North,182,15,21.35,0
2022-02-28,S001,P0003,Groceries,South,357,88,102.75,0
2022-02-28,S001,P0004,Groceries,West,55,19,25.67,0
2022-02-28,S001,P0005,Clothing,East,407,63,55.25,0
